0.377505234819025,0.291814946619217,0.807168657960543,0.625138888888889,463.26
0.68321866586898,0.669039145907473,0.695193109196999,0.429444444444444,444.37
0.553993419084654,0.568683274021352,0.42289524868019,0.673333333333333,446.48
0.715824110080766,0.606405693950178,0.478188385662685,0.425138888888889,443.67
0.213580616212982,0.344306049822064,0.669630452903585,0.531527777777778,478.42
0.367932994316482,0.349466192170818,0.743539872186718,0.181805555555556,475.98
0.468142387077475,0.326690391459075,0.378438455126424,0.651111111111111,453.02
0.532455877953933,0.383807829181495,0.545707140872464,0.500833333333333,453.99
0.658091534549805,0.856583629893238,0.452625729369268,0.777638888888889,440.29
0.699072689201316,0.591281138790036,0.49319255348708,0.467638888888889,451.28
0.71343104995513,0.782562277580071,0.401778271742152,0.825416666666667,433.99
0.570744839964104,0.327935943060498,0.576271186440678,0.207222222222222,462.19
0.260245288662878,0.291459074733096,0.766323978883024,0.685416666666667,477.2
0.362249476518097,0.487366548042705,0.804390108363435,0.492083333333333,459.85
0.461262339216273,0.30355871886121,0.390941928313422,0.529166666666667,468.27
0.0918336823212683,0.261743772241993,0.670741872742428,0.508472222222222,495.24
0.162129823511816,0.301067615658363,0.375104195609892,0.765972222222222,483.8
0.744540831588394,0.68576512455516,0.535704362322867,0.264305555555556,443.61
0.748429554292551,0.413523131672598,0.2267296471242,0.371805555555556,436.06
0.7517200119653,0.80711743772242,0.415393164767992,0.645277777777778,443.25
0.366736464253664,0.248220640569395,0.447068630175049,0.616111111111111,464.16
0.166616811247383,0.259786476868327,0.793275909974995,0.837222222222222,475.52
0.843254561770864,0.708540925266904,0.490969713809393,0.190138888888889,437.89
0.644032306311696,0.686476868327402,0.666851903306474,0.223888888888889,445.11
0.710439724798085,0.588078291814947,0.517365934981939,0.505833333333333,438.86
0.74902781932396,0.868327402135231,0.418449569324814,0.700694444444445,436.65
0.672150762787915,0.686476868327402,0.659627674353987,0.227083333333333,444.26
0.31139694884834,0.33220640569395,0.340928035565434,0.851388888888889,465.86
0.667663775052348,0.682740213523132,0.455126424006668,0.643888888888889,444.37
0.419982052049058,0.393060498220641,0.418449569324814,0.843055555555556,450.69
0.346096320670057,0.248932384341637,0.5465407057516,0.657638888888889,469.02
0.623392162728088,0.461565836298932,0.472909141428174,0.701111111111111,448.86
0.330541429853425,0.346797153024911,0.617393720477911,0.726111111111111,469.18
0.207597965898893,0.287900355871886,0.647679911086414,0.718472222222222,482.8
0.283577624887825,0.311387900355872,0.530702973048069,0.835,476.7
0.237212084953634,0.271886120996441,0.71158655181995,0.783888888888889,474.99
0.615614717319773,0.686476868327402,0.67407613225896,0.201805555555556,444.22
0.408615016452288,0.222597864768683,0.70075020839122,0.697916666666667,461.33
0.564762189650015,0.32153024911032,0.442900805779385,0.457083333333333,448.06
0.210888423571642,0.262455516014235,0.94804112253404,0.682361111111111,473.05
0.313490876458271,0.235943060498221,0.658238399555433,0.772777777777778,467.41
0.172599461561472,0.299288256227758,0.550152820227843,0.901805555555556,473.62
0.346395453185761,0.249644128113879,0.497916087802169,0.727222222222222,471.81
0.619204307508226,0.606227758007117,0.422617393720479,0.567083333333333,442.99
0.746933891714029,0.695373665480427,0.545429285912753,0.404305555555556,442.77
0.106790308106491,0.248576512455516,0.421228118921922,0.935694444444444,491.49
0.685611725994616,0.6355871886121,0.518477354820782,0.605,447.46
0.766676637750523,0.595729537366548,0.200889135871076,0.412777777777778,446.11
0.797786419383787,0.71797153024911,0.516532370102807,0.276527777777778,446.22
0.294346395453186,0.262277580071174,0.601555987774381,0.884861111111111,471.49
0.34160933293449,0.364946619217082,0.3853848291192,0.820972222222222,463.5
0.692790906371522,0.594839857651245,0.583495415393165,0.503333333333333,440.01
0.775351480705953,0.711387900355872,0.542928591275353,0.211666666666667,441.03
0.569847442416991,0.669039145907473,0.679911086412893,0.612222222222222,452.68
0.245288662877655,0.154270462633452,0.658238399555433,0.636666666666667,478.77
0.621298235118157,0.764056939501779,0.633787163100863,0.811944444444445,437.91
0.154651510619204,0.27846975088968,0.822172825784938,0.961805555555556,477.61
0.72150762787915,0.877402135231317,0.601000277854959,0.781666666666667,431.65
0.807657792402034,0.87153024911032,0.0989163656571286,0.741527777777778,430.57
0.238707747532157,0.301067615658363,0.383439844401224,0.659722222222222,481.09
0.610230332037092,0.634519572953737,0.404001111419838,0.711805555555556,445.56
0.333233622494765,0.257829181494662,0.491525423728815,0.427083333333333,475.74
0.575530960215375,0.745373665480427,0.621561544873576,0.706111111111111,446.15
0.757403529763685,0.916370106761566,0.174770769658237,0.57375,436.64
0.297636853125935,0.299288256227758,0.597666018338427,0.763472222222222,468.75
0.404427161232426,0.31423487544484,0.476799110864128,0.169027777777778,466.6
0.650613221657194,0.859786476868328,0.553209224784661,0.922083333333333,441.34
0.380795692491774,0.248042704626334,0.666296193387052,0.4925,464.7
0.90876458271014,0.789857651245552,0.405112531258684,0.294305555555556,437.99
0.475321567454382,0.597864768683274,0.570436232286745,0.575694444444445,459.12
0.993718217170206,0.775444839857651,0.320644623506529,0.147083333333333,429.69
